student_id,department,gender,attendance_rate,study_hours_per_week,previous_grade,socio_economic_band,final_grade,risk_category
414,Health,Male,51,31.0,38,Medium,57.28024133532535,Medium Risk
415,Business,Male,79,25.0,39,High,70.45484865340217,Low Risk
416,Arts,Male,48,26.0,75,High,71.85071465019688,Low Risk
417,IT,Male,51,18.0,38,High,46.48100641523152,High Risk
418,IT,Female,65,28.0,36,Medium,72.5054479513335,Low Risk
419,Arts,Female,48,32.0,55,High,78.1884962134306,Low Risk
420,Health,Female,49,18.0,77,Low,67.04737213116286,Low Risk
421,IT,Female,71,18.0,43,Medium,38.03865937659325,High Risk
422,Health,Female,96,32.0,62,High,95.17367055630785,Low Risk
423,IT,Female,73,15.0,60,Low,64.1685511348316,Medium Risk
424,IT,Female,87,17.0,37,Low,75.28845182627762,Low Risk
425,Engineering,Female,59,6.0,83,Medium,60.77478755040123,Medium Risk
426,IT,Female,78,25.0,51,Medium,78.22005606498371,Low Risk
427,Business,Female,99,31.0,97,High,100.0,Low Risk
428,Arts,Female,41,17.0,89,High,63.64215919187307,Medium Risk
429,Arts,Female,40,17.0,57,High,51.61474244440664,Medium Risk
430,Health,Female,90,4.0,68,Medium,56.49932843026923,Medium Risk
431,IT,Female,99,27.0,49,High,67.11661673553122,Low Risk
432,Business,Female,75,4.0,81,High,53.40523459990914,Medium Risk
433,Health,Female,63,25.0,37,Low,61.68967359630062,Medium Risk
434,Engineering,Male,93,4.0,62,Low,54.44932550622934,Medium Risk
435,Health,Female,66,21.0,37,Low,48.370628203043445,High Risk
436,Health,Male,41,14.0,38,High,31.213594248830127,High Risk
437,IT,Female,70,12.0,65,Medium,52.503023988191025,Medium Risk
438,Engineering,Female,96,27.0,79,Low,90.99643733590491,Low Risk
439,Health,Male,53,32.0,93,Medium,93.13203862493782,Low Risk
440,Business,Female,41,17.0,79,High,69.64940568266621,Low Risk
441,Business,Male,68,32.0,71,High,86.79456372268481,Low Risk
442,Arts,Male,54,17.0,99,Low,69.06510656101865,Low Risk
443,Engineering,Male,51,29.0,43,Medium,51.797505253764214,Medium Risk
444,Engineering,Female,76,25.0,51,Low,65.41867651470378,Low Risk
445,Arts,Female,67,15.0,99,High,69.69741352876572,Low Risk
446,Health,Female,59,12.0,37,Medium,40.86768507898591,High Risk
447,Engineering,Male,78,32.0,60,Low,79.92816919224775,Low Risk
448,Business,Male,63,25.0,87,High,79.49851855935769,Low Risk
449,Business,Female,60,0.0,65,Low,45.868091129460986,High Risk
450,IT,Female,49,1.0,60,Medium,35.131280813802,High Risk
451,Engineering,Female,85,5.0,57,Medium,39.52744356613244,High Risk
452,Health,Female,53,23.0,64,Medium,60.70273368425318,Medium Risk
453,Arts,Female,76,17.0,44,Medium,57.16226238195191,Medium Risk
454,Arts,Male,57,26.0,98,Medium,87.33684753280045,Low Risk
455,Health,Male,63,7.0,56,Low,42.79315294689537,High Risk
456,IT,Male,53,27.0,49,Low,65.82526177039641,Low Risk
457,Arts,Female,73,9.0,90,Low,65.04052739781258,Low Risk
458,Engineering,Male,97,16.0,54,Low,65.86340319874033,Low Risk
459,IT,Male,51,28.0,81,High,80.03319991594755,Low Risk
460,Engineering,Male,61,5.0,87,High,50.284952819484516,Medium Risk
461,Business,Male,95,17.0,87,Low,69.7988813021389,Low Risk
462,IT,Male,45,21.0,35,High,48.778595061434636,High Risk
463,Arts,Female,75,5.0,36,High,36.7591209694378,High Risk
464,IT,Male,84,25.0,92,Medium,87.9480737463276,Low Risk
465,IT,Female,75,11.0,53,Low,48.8708461738032,High Risk
466,IT,Female,61,34.0,96,High,90.65782524647081,Low Risk
467,IT,Female,53,13.0,46,High,45.698963387279456,High Risk
468,Engineering,Female,55,21.0,60,Low,61.88955578866024,Medium Risk
469,Business,Female,75,22.0,61,Medium,65.29155162962176,Low Risk
470,Health,Male,95,6.0,63,Low,55.11547023283904,Medium Risk
471,IT,Male,64,24.0,49,Medium,63.3260556079823,Medium Risk
472,Arts,Female,71,12.0,80,High,63.71244703696787,Medium Risk
473,IT,Female,72,20.0,35,Medium,55.82478850765306,Medium Risk
474,Arts,Female,84,9.0,94,Medium,78.23217413907851,Low Risk
475,Engineering,Male,75,17.0,91,Low,57.20557848755229,Medium Risk
476,Arts,Female,59,14.0,37,High,45.66477723028372,High Risk
477,Health,Male,57,1.0,52,Low,26.95822586729809,High Risk
478,Business,Female,77,24.0,86,Low,81.83248887200432,Low Risk
479,Arts,Male,42,12.0,94,High,52.00852078173912,Medium Risk
480,Arts,Female,62,33.0,68,Low,77.03013846474053,Low Risk
481,Business,Male,71,33.0,94,Low,88.26761404801205,Low Risk
482,Health,Female,84,34.0,60,Medium,85.28534675960704,Low Risk
483,IT,Male,98,2.0,53,Low,46.83325449472892,High Risk
484,Arts,Male,55,5.0,56,High,38.0281658138361,High Risk
485,Business,Male,98,18.0,67,Low,81.26513878451539,Low Risk
486,Engineering,Male,44,2.0,72,Medium,42.30740074284716,High Risk
487,Business,Male,43,17.0,69,Low,52.38369488786639,Medium Risk
488,Engineering,Male,60,8.0,44,Low,40.694997969132615,High Risk
489,Health,Male,79,11.0,49,Low,62.82212971362446,Medium Risk
490,IT,Female,90,4.0,45,Medium,45.73901073049342,High Risk
491,Business,Female,53,2.0,58,High,34.26434026108567,High Risk
492,Arts,Female,78,10.0,38,High,43.59002309924164,High Risk
493,Health,Female,70,29.0,47,Medium,66.05524111406254,Low Risk
494,Business,Female,53,3.0,91,Medium,47.483013665439664,High Risk
495,Arts,Male,45,4.0,71,Low,35.07211290990453,High Risk
496,Business,Male,51,0.0,82,High,37.25479941831813,High Risk
497,Engineering,Male,55,26.0,35,Medium,52.374077753831784,Medium Risk
498,Business,Male,56,27.0,94,High,82.94942611071859,Low Risk
499,Business,Male,84,28.0,46,Low,69.81257627636275,Low Risk
500,Business,Female,62,17.0,55,Medium,55.30702986543576,Medium Risk
501,Health,Female,53,11.0,45,High,51.370528151529385,Medium Risk
502,Business,Female,46,17.0,78,High,62.07004289963051,Medium Risk
503,Arts,Female,85,1.0,92,Low,57.10725034117359,Medium Risk
504,Engineering,Male,71,15.0,78,Medium,61.31481893589954,Medium Risk
505,Engineering,Male,54,23.0,68,High,60.11341811795877,Medium Risk
506,Business,Male,83,34.0,59,Low,87.10665461824942,Low Risk
507,Health,Female,56,21.0,38,High,51.97175659886628,Medium Risk
508,Health,Male,80,10.0,98,Low,66.98103065806326,Low Risk
509,Arts,Female,93,28.0,50,High,71.31801254917468,Low Risk
510,Business,Male,86,34.0,44,High,73.98200154593168,Low Risk
511,Engineering,Male,83,14.0,69,Low,66.37034914895948,Low Risk
512,Health,Female,73,30.0,40,Medium,61.007370404676436,Medium Risk
513,Business,Male,44,15.0,53,Low,54.21921216272763,Medium Risk
514,Health,Male,84,17.0,93,Medium,64.4469321371105,Medium Risk
515,Health,Female,66,31.0,87,High,83.45218433448925,Low Risk
516,Engineering,Male,91,1.0,42,High,35.078132251156674,High Risk
517,IT,Female,62,23.0,44,Low,59.22580437054581,Medium Risk
518,Arts,Male,79,22.0,72,Low,71.13007434385663,Low Risk
519,Arts,Male,98,1.0,63,Medium,52.2495164068612,Medium Risk
520,Engineering,Male,53,30.0,49,Medium,74.88025339017133,Low Risk
521,Health,Male,54,25.0,57,Medium,64.71618827474144,Medium Risk
522,Business,Male,82,28.0,80,Low,78.63204489512518,Low Risk
523,Health,Male,72,2.0,62,High,41.23208053672059,High Risk
524,Engineering,Male,92,13.0,60,Low,66.47078711548261,Low Risk
525,Arts,Male,70,24.0,44,High,70.59215974596054,Low Risk
526,Health,Female,74,0.0,81,Low,52.241508124506296,Medium Risk
527,Arts,Female,56,2.0,38,Low,36.43227646732862,High Risk
528,Business,Male,67,25.0,89,Medium,82.40842634002023,Low Risk
529,Arts,Male,58,17.0,41,High,58.96438648014513,Medium Risk
530,Arts,Female,85,8.0,89,Low,53.752458963643804,Medium Risk
531,IT,Male,93,22.0,65,Low,78.85331363582716,Low Risk
532,IT,Male,62,20.0,53,High,65.05241626342138,Low Risk
533,IT,Female,71,0.0,62,Low,34.96765776318656,High Risk
534,Arts,Male,79,20.0,62,High,62.08599089596151,Medium Risk
535,Engineering,Male,52,26.0,53,Medium,57.64530350823108,Medium Risk
536,Arts,Female,98,5.0,54,Medium,49.4272588217357,High Risk
537,Engineering,Male,59,27.0,47,High,60.95969769438685,Medium Risk
538,Engineering,Male,74,16.0,77,Medium,68.20561687832965,Low Risk
539,IT,Female,44,2.0,45,High,36.34404790700421,High Risk
540,Health,Male,48,11.0,82,Low,61.68790174661122,Medium Risk
541,Business,Female,68,11.0,49,Low,44.623061632993306,High Risk
542,IT,Male,45,1.0,51,High,27.3817820077821,High Risk
543,IT,Male,64,21.0,88,Low,80.99493104009733,Low Risk
544,Health,Female,70,17.0,84,Medium,78.48046361251185,Low Risk
545,Business,Female,61,29.0,62,Low,72.39718905121399,Low Risk
546,Arts,Male,41,4.0,38,Low,32.8400200533298,High Risk
547,Arts,Female,84,8.0,56,High,53.42117730889135,Medium Risk
548,IT,Female,44,20.0,73,Medium,63.89750809828569,Medium Risk
549,Business,Male,99,17.0,68,Low,62.48359982096556,Medium Risk
550,IT,Male,66,4.0,78,Low,53.11282960663538,Medium Risk
551,Engineering,Male,64,34.0,76,High,74.13672369778303,Low Risk
552,IT,Female,47,26.0,74,High,64.4732942310474,Medium Risk
553,IT,Female,94,1.0,46,Medium,41.33793293925794,High Risk
554,Arts,Female,40,23.0,36,Low,47.65365980075852,High Risk
555,Arts,Female,59,30.0,62,High,66.84092047132151,Low Risk
556,Arts,Male,83,32.0,44,High,72.29873824506151,Low Risk
557,Engineering,Female,62,29.0,91,High,73.26351562561128,Low Risk
558,Arts,Male,71,27.0,71,Medium,79.1422028583694,Low Risk
559,Business,Female,50,30.0,98,High,81.80491888653162,Low Risk
560,Health,Male,78,10.0,74,Medium,50.0687543533439,Medium Risk
561,Business,Male,86,22.0,94,Medium,77.89102053671996,Low Risk
562,Business,Male,93,1.0,82,Low,59.719608565372994,Medium Risk
563,Arts,Female,63,26.0,53,Low,62.79186832168526,Medium Risk
564,Health,Male,50,34.0,67,Medium,71.66835123917143,Low Risk
565,Health,Male,68,1.0,78,Low,48.35244393795154,High Risk
566,Health,Female,93,20.0,71,Low,76.8115852110693,Low Risk
567,Engineering,Male,65,17.0,70,High,39.78188525776503,High Risk
568,Arts,Female,55,20.0,55,Low,61.05077088730728,Medium Risk
569,Health,Female,74,28.0,36,Medium,60.79824031035574,Medium Risk
570,Engineering,Male,59,19.0,65,Low,61.24243219050122,Medium Risk
571,IT,Male,85,19.0,64,High,68.58747915585094,Low Risk
572,IT,Female,42,24.0,78,Medium,63.13760329056135,Medium Risk
573,Engineering,Male,40,1.0,46,Low,23.058041523215714,High Risk
574,Engineering,Female,97,31.0,85,Medium,91.23588071144641,Low Risk
575,Arts,Female,92,25.0,83,Low,93.90198185445117,Low Risk
576,Arts,Female,86,5.0,58,High,43.42994981721821,High Risk
577,IT,Male,40,17.0,58,Low,44.65387811462925,High Risk
578,Health,Female,56,32.0,94,Medium,83.34167297354081,Low Risk
579,IT,Male,41,0.0,45,Medium,28.262228502531833,High Risk
580,Health,Male,68,4.0,47,Medium,34.729735131691626,High Risk
581,Health,Male,59,12.0,98,Low,60.572383499935114,Medium Risk
582,Arts,Male,45,18.0,54,Low,49.18254209977189,High Risk
583,Business,Female,47,11.0,62,Low,41.62583017473253,High Risk
584,Business,Male,68,17.0,36,High,58.146492255774774,Medium Risk
585,Engineering,Female,87,34.0,77,High,88.00790464915937,Low Risk
586,Arts,Female,90,11.0,42,High,64.9046868546144,Medium Risk
587,Health,Male,72,29.0,47,Medium,62.954154885917234,Medium Risk
588,Business,Female,42,4.0,69,Medium,41.76614310049152,High Risk
589,Health,Female,99,33.0,57,Medium,87.43707769141095,Low Risk
590,Business,Male,74,21.0,80,Medium,66.87807670808898,Low Risk
591,Business,Female,44,12.0,49,Medium,47.67096497271703,High Risk
592,Business,Female,66,2.0,36,Low,32.210037922710235,High Risk
593,Arts,Female,83,19.0,95,Medium,64.09566209050159,Medium Risk
594,IT,Female,51,30.0,98,Low,86.55909767262739,Low Risk
595,Health,Male,59,4.0,86,High,45.498354695385814,High Risk
596,Arts,Female,84,23.0,70,High,68.7133503231654,Low Risk
597,Arts,Female,59,17.0,81,High,85.37741249735438,Low Risk
598,Arts,Female,48,7.0,36,High,32.6170311054893,High Risk
599,Arts,Female,78,23.0,78,High,81.506632903309,Low Risk
600,Arts,Male,43,19.0,98,Medium,75.36099657219191,Low Risk
601,Engineering,Female,90,15.0,62,Medium,61.330429238066216,Medium Risk
602,Health,Male,93,11.0,88,Medium,75.55957497573019,Low Risk
603,Arts,Female,58,12.0,70,High,50.56723519164271,Medium Risk
604,Health,Male,77,24.0,97,High,96.84869550279306,Low Risk
605,Engineering,Male,66,31.0,59,Low,70.39225797281271,Low Risk
606,Engineering,Male,84,23.0,82,Medium,85.35652464576003,Low Risk
607,Health,Male,82,8.0,73,High,64.01274015528944,Medium Risk
608,Business,Male,52,22.0,81,High,70.0465269326536,Low Risk
609,IT,Female,52,12.0,55,High,44.0267410314999,High Risk
610,Business,Female,99,31.0,64,Low,85.29161504835153,Low Risk
611,Business,Female,96,14.0,65,High,54.02847132233269,Medium Risk
612,Business,Male,61,4.0,60,Low,45.046520230293496,High Risk
613,Arts,Female,67,21.0,56,Low,64.89769198617032,Medium Risk
614,Engineering,Male,91,15.0,55,Medium,63.85099651436823,Medium Risk
615,Business,Male,86,9.0,35,High,30.11016297224465,High Risk
616,Engineering,Female,92,23.0,71,Low,70.15618132946113,Low Risk
617,Health,Female,84,17.0,80,High,67.41145410290802,Low Risk
618,IT,Male,61,17.0,43,Medium,53.799953599134284,Medium Risk
619,Health,Male,82,6.0,51,Medium,50.7860334338579,Medium Risk
620,Health,Female,58,3.0,81,Low,48.02865724817292,High Risk
621,Arts,Female,47,25.0,93,Medium,77.96147321962374,Low Risk
622,IT,Female,91,4.0,88,Medium,56.342545748182594,Medium Risk
623,Health,Female,47,15.0,46,Medium,50.361410034163974,Medium Risk
624,Health,Male,81,34.0,98,High,98.84845262903934,Low Risk
625,IT,Female,65,25.0,40,High,63.26532839702746,Medium Risk
626,IT,Female,87,17.0,87,Low,74.15775741348607,Low Risk
627,Health,Female,90,28.0,50,Low,86.28446294898758,Low Risk
628,IT,Male,65,22.0,39,Medium,60.309174130939276,Medium Risk
629,Health,Male,62,13.0,80,Medium,55.08998482047864,Medium Risk
630,Health,Male,82,14.0,48,Low,58.289832854415906,Medium Risk
631,Arts,Male,52,32.0,78,Medium,82.6149002624453,Low Risk
632,Business,Female,67,24.0,97,Low,76.92134840645414,Low Risk
633,Health,Male,48,20.0,86,High,73.03563348158659,Low Risk
634,Engineering,Female,59,16.0,60,Medium,58.59220223429607,Medium Risk
635,Business,Female,95,22.0,87,Medium,69.09512997400792,Low Risk
636,Business,Female,58,16.0,63,Medium,58.848031864027554,Medium Risk
637,Business,Female,87,17.0,53,High,56.5138250735237,Medium Risk
638,Arts,Male,78,28.0,81,High,85.77307888725042,Low Risk
639,Health,Male,90,19.0,42,Medium,68.2652890415109,Low Risk
640,Arts,Male,51,29.0,57,Low,68.32097228285092,Low Risk
641,Health,Female,54,17.0,69,High,70.14151340366817,Low Risk
642,Arts,Female,70,12.0,87,Medium,63.57775869261903,Medium Risk
643,Arts,Female,94,17.0,92,Medium,82.84890693832324,Low Risk
644,Engineering,Female,53,22.0,39,High,58.57965544182409,Medium Risk
645,Arts,Female,50,32.0,50,Low,67.11592418664361,Low Risk
646,IT,Male,65,17.0,51,Medium,60.72264584786669,Medium Risk
647,Engineering,Female,81,8.0,66,Low,52.63196207702699,Medium Risk
648,Arts,Male,66,32.0,86,Low,82.56458948587269,Low Risk
649,Business,Female,50,31.0,54,High,60.125067857982124,Medium Risk
650,IT,Female,77,16.0,35,Medium,54.39845469822028,Medium Risk
651,IT,Male,73,18.0,92,Medium,75.85151005512606,Low Risk
652,IT,Male,82,26.0,78,Low,87.57557895147538,Low Risk
653,Engineering,Female,58,5.0,40,High,41.6468400261353,High Risk
654,Arts,Female,45,34.0,84,High,78.59122666011541,Low Risk
655,Arts,Female,85,33.0,54,High,73.63092187599435,Low Risk
656,Business,Female,91,19.0,48,Low,67.59710241511985,Low Risk
657,Business,Male,77,24.0,39,Low,69.81451903448786,Low Risk
658,IT,Female,88,3.0,75,Medium,60.481109842823656,Medium Risk
659,Business,Male,81,9.0,74,High,66.60686514914373,Low Risk
660,Engineering,Female,67,9.0,68,Low,52.52866281281054,Medium Risk
661,Arts,Male,40,23.0,79,High,62.15028619094613,Medium Risk
662,IT,Male,74,20.0,61,Low,61.1285918866092,Medium Risk
663,Business,Female,79,10.0,78,Medium,61.66462120031843,Medium Risk
664,Engineering,Male,47,26.0,67,High,65.67845522418709,Low Risk
665,Engineering,Female,98,15.0,67,Low,70.59006577123469,Low Risk
666,Business,Male,91,17.0,78,High,81.32421525778695,Low Risk
667,Arts,Female,93,29.0,54,Low,77.89823362163938,Low Risk
668,Business,Male,86,15.0,70,Low,62.13983568216713,Medium Risk
669,IT,Female,95,6.0,41,Low,55.099714081308946,Medium Risk
670,Business,Female,46,15.0,66,High,53.85910837346226,Medium Risk
671,Engineering,Male,50,34.0,73,Low,76.90333639428832,Low Risk
672,Business,Male,78,15.0,58,Medium,55.715424480504765,Medium Risk
673,Arts,Male,43,11.0,88,High,47.80852133765348,High Risk
674,Health,Male,64,34.0,72,Medium,89.64778515529608,Low Risk
675,Business,Female,51,17.0,66,Medium,63.72783224879084,Medium Risk
676,Arts,Male,65,16.0,79,High,55.006492944580195,Medium Risk
677,Arts,Female,77,31.0,95,Low,95.02885380425793,Low Risk
678,Engineering,Male,85,5.0,87,Medium,66.98488702139866,Low Risk
679,Arts,Female,51,23.0,85,High,71.09625673380557,Low Risk
680,Arts,Female,82,26.0,90,Low,94.28866537451054,Low Risk
681,Arts,Female,90,19.0,61,High,70.5503178527373,Low Risk
682,Arts,Female,92,24.0,72,High,70.69905883230487,Low Risk
683,IT,Male,76,1.0,96,High,59.69101400628992,Medium Risk
684,IT,Male,85,8.0,52,Low,53.969383810276376,Medium Risk
685,Engineering,Female,92,27.0,98,Medium,87.98021890733106,Low Risk
686,Business,Male,63,2.0,64,Medium,46.94135302126455,High Risk
687,Arts,Male,55,19.0,83,High,56.444008402854834,Medium Risk
688,Business,Female,96,5.0,75,High,66.49340096465673,Low Risk
689,Business,Male,52,32.0,47,Low,61.981269778367285,Medium Risk
690,Engineering,Male,64,0.0,68,High,37.0903232492978,High Risk
691,Arts,Male,93,5.0,59,High,53.36705136615514,Medium Risk
692,Arts,Female,93,33.0,52,High,84.99783756826182,Low Risk
693,Health,Male,96,14.0,39,Medium,58.83354438156057,Medium Risk
694,Business,Female,91,25.0,53,High,68.89404500536573,Low Risk
695,Business,Male,93,13.0,76,Medium,65.76346425284866,Low Risk
696,IT,Male,43,6.0,52,Low,30.90174591573523,High Risk
697,Health,Male,50,30.0,66,Low,69.75192059022078,Low Risk
698,IT,Female,71,23.0,55,Medium,72.30012728706545,Low Risk
699,IT,Female,88,30.0,44,Medium,74.77442237413673,Low Risk
700,IT,Male,46,17.0,71,Medium,74.60648552855672,Low Risk
701,Engineering,Female,85,31.0,83,Medium,97.38240802635715,Low Risk
702,Engineering,Male,97,16.0,47,High,59.6218888857782,Medium Risk
703,IT,Female,50,13.0,89,Medium,59.33056048166782,Medium Risk
704,Health,Female,67,23.0,51,Medium,76.27715716637496,Low Risk
705,Business,Male,93,26.0,43,Medium,80.21606047187967,Low Risk
706,Health,Male,80,24.0,78,High,67.6655728451259,Low Risk
707,Arts,Male,62,31.0,80,High,83.02288989636543,Low Risk
708,Engineering,Male,84,17.0,42,High,58.603359954038176,Medium Risk
709,Business,Female,62,17.0,71,Low,67.10871866515257,Low Risk
710,Business,Female,89,25.0,53,High,68.28012739508966,Low Risk
711,Arts,Female,67,8.0,97,Medium,57.81234976775596,Medium Risk
712,Arts,Male,82,34.0,80,High,85.94357570823834,Low Risk
713,IT,Male,86,7.0,60,High,51.0684287228094,Medium Risk
714,Engineering,Female,96,19.0,80,Medium,82.59194500085408,Low Risk
715,Engineering,Male,65,21.0,80,High,63.51279296110671,Medium Risk
716,Health,Female,64,18.0,48,Low,52.064316600244084,Medium Risk
717,IT,Female,93,29.0,97,High,83.01592565699136,Low Risk
718,IT,Female,68,27.0,37,Low,69.09270694047423,Low Risk
719,IT,Female,58,34.0,62,Low,84.12618059658685,Low Risk
720,IT,Female,72,10.0,63,Low,52.68755941481727,Medium Risk
721,Engineering,Male,75,30.0,52,Medium,71.91230381112067,Low Risk
722,Engineering,Male,53,29.0,69,High,74.66933141369739,Low Risk
723,IT,Male,53,22.0,81,Low,77.29689204426954,Low Risk
724,Health,Female,74,18.0,39,Low,58.101664485383495,Medium Risk
725,Business,Female,69,11.0,93,High,61.164748345149306,Medium Risk
726,Business,Female,67,14.0,93,Medium,58.33706456808135,Medium Risk
727,Health,Female,56,17.0,81,Medium,71.45924242401908,Low Risk
728,IT,Male,42,14.0,47,Low,44.88931670187479,High Risk
729,Engineering,Male,55,28.0,67,Medium,66.81803486079524,Low Risk
730,Business,Female,85,25.0,96,High,87.76980623594454,Low Risk
731,Arts,Female,69,1.0,50,Medium,35.9824559025826,High Risk
732,Arts,Female,91,19.0,78,High,69.15112141223354,Low Risk
